,timestamp,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,height,battery,barometer,time,agx,agy,agz
247,1589373401447,-1,-1,0,0,0,0,67,70,83,50,94,0.20,28,-18.00,9.00,-975.00
248,1589373401452,-1,-1,0,0,0,0,67,70,83,50,94,-0.23,28,4.00,27.00,-1035.00
249,1589373401456,-1,-1,0,0,0,0,67,70,83,50,94,-0.06,28,-13.00,4.00,-1027.00
250,1589373401461,-1,-1,0,0,0,0,67,69,84,50,94,0.11,28,-21.00,-9.00,-977.00
251,1589373401466,-1,-1,0,0,0,0,67,69,83,50,94,0.10,28,-16.00,-3.00,-1003.00
252,1589373401471,-1,0,0,0,0,0,67,69,83,50,94,-0.15,29,-13.00,-2.00,-997.00
253,1589373401476,-1,0,0,0,0,0,67,69,83,50,94,-0.02,29,-32.00,-15.00,-1009.00
254,1589373401481,-1,0,0,0,0,0,67,69,83,50,94,-0.02,29,-34.00,-9.00,-1018.00
255,1589373401486,-1,0,0,0,0,0,67,69,83,50,94,-0.21,29,-16.00,4.00,-1007.00
256,1589373401491,-1,0,0,0,0,0,67,69,84,50,94,-0.18,29,-23.00,6.00,-1019.00
257,1589373401496,-2,0,0,0,0,0,67,69,84,50,94,0.01,29,-13.00,-4.00,-1006.00
258,1589373401501,-2,0,0,0,0,0,67,69,84,50,94,-0.06,29,-4.00,2.00,-972.00
259,1589373401506,-2,0,0,0,0,0,67,69,83,50,94,-0.09,29,-24.00,-1.00,-978.00
